"","PEMEX","CHEVRON","MOBIL","REPSOL","TOTAL","BP","G500"
"2019-12-24",15.87,101.557022094727,1319.14379882812,11.181173324585,41.8129615783691,31.0837879180908,4793.5
"2019-12-26",16.13,101.776443481445,1319.14379882812,11.1422815322876,42.0648498535156,31.0347576141357,4814.5
"2019-12-27",15.92,101.52326965332,1309.04406738281,11.2006187438965,41.9656143188477,30.9367065429688,4817.25
"2019-12-30",15.9,101.143508911133,1309.04406738281,11.1877946853638,42.0495681762695,30.7242546081543,4947.75
"2019-12-31",15.94,101.700492858887,1309.04406738281,11.2038240432739,42.2098617553711,30.8386516571045,5001.5
"2020-01-02",16.27,102.47688293457,1318.94604492188,11.2038240432739,42.754451751709,31.1655044555664,4934.5
"2020-01-03",15.99,102.122459411621,1428.36279296875,11.2879724502563,42.9091644287109,31.7293357849121,4854.5
"2020-01-06",16.22,101.776443481445,1307.0634765625,11.3400650024414,43.7136611938477,32.5628051757812,4820.25
"2020-01-07",16.06,100.476806640625,1294.19091796875,11.3440723419189,43.4661254882812,32.2196083068848,4806.75
"2020-01-08",15.7,99.3290786743164,1295.18103027344,11.3440723419189,43.2031135559082,31.7293357849121,4852.75
"2020-01-09",15.75,99.1687393188477,1287.26953125,11.3801364898682,43.2263259887695,31.8355522155762,4774.5
"2020-01-10",15.64,98.2657470703125,1299.93408203125,11.320029258728,42.9014282226562,31.6557846069336,4862
"2020-01-13",15.48,98.4514083862305,1297.15148925781,11.1637525558472,42.8550148010254,31.7048053741455,4947
"2020-01-14",15.37,98.1475982666016,1283.12023925781,11.2719440460205,42.3057899475098,31.7211494445801,4988.25
"2020-01-15",14.87,98.0041275024414,1282.30847167969,11.4121913909912,41.8648643493652,31.6312694549561,4919.5
"2020-01-16",14.89,98.6455078125,1272.40649414062,11.5003499984741,42.0041007995605,31.7374973297119,4919.5
"2020-01-17",15.16,97.5399780273438,1272.40649414062,11.4041786193848,41.7797660827637,31.6802959442139,4842.75
"2020-01-21",14.77,95.6242904663086,1261.35559082031,11.5083618164062,41.1145133972168,31.3125877380371,4777.5
"2020-01-22",14.77,95.2782745361328,1244.28466796875,11.3560934066772,40.9211235046387,30.9530487060547,4911.25
"2020-01-23",14.91,95.4470596313477,1237.65063476562,11.4763059616089,40.7277336120605,31.214527130127,4951.75
"2020-01-24",14.77,94.3921508789062,1233.78869628906,11.4161987304688,40.4260482788086,31.1573276519775,4973
"2020-01-27",14.21,93.160041809082,1233.78869628906,11.4081859588623,39.3043899536133,30.5935096740723,5048
"2020-01-28",14.5,93.7761077880859,1204.3798828125,11.299994468689,39.5055236816406,30.5689964294434,5043
"2020-01-29",14.37,93.1431579589844,1198.12158203125,11.3360586166382,38.987232208252,30.3728771209717,5068
"2020-01-30",14.49,94.0124053955078,1185.26892089844,11.2519083023071,38.592716217041,30.2584819793701,5054
"2020-01-31",14.11,90.4173202514648,1211.01428222656,11.1557388305664,37.5870933532715,29.523063659668,5001
"2020-02-03",14.2,89.6915435791016,1113.85095214844,11.0395336151123,37.5174713134766,28.7876491546631,5061
"2020-02-04",14.37,90.1725692749023,1152.59216308594,10.899284362793,37.8346328735352,29.825403213501,5159.5
"2020-02-05",14.43,93.0672149658203,1148.63134765625,10.5226192474365,38.7087593078613,30.7814483642578,5214
"2020-02-06",14.63,92.4005126953125,1143.68078613281,10.4985761642456,38.8093147277832,30.1359157562256,5274.5
"2020-02-07",14.58,91.9363708496094,1112.18347167969,10.1379375457764,38.2214164733887,29.7191772460938,5265
"2020-02-10",14.4,92.653694152832,1115.3095703125,10.2341079711914,37.8036880493164,29.572093963623,5270
"2020-02-11",14.82,93.8520584106445,1124.72387695312,10.2541446685791,38.1440620422363,29.8662586212158,5280.5
"2020-02-12",14.92,94.5524978637695,1127.69653320312,10.0818386077881,38.5308380126953,30.3728771209717,5217
"2020-02-13",14.63,94.2318267822266,1119.76867675781,9.98967456817627,38.0512351989746,30.0736465454102,5286
"2020-02-14",14.64,93.9842300415039,1119.76867675781,9.84542083740234,38.066707611084,29.9240226745605,5261.5
"2020-02-18",14.56,94.1208343505859,1104.99389648438,10.0818386077881,37.6412506103516,29.9988327026367,5378
"2020-02-19",14.89,94.547721862793,1115.80505371094,10.2541446685791,37.7727432250977,30.1318321228027,5372
"2020-02-20",14.4,93.7537078857422,1113.8232421875,10.2781867980957,37.401439666748,29.9074058532715,5407.5
"2020-02-21",14.03,93.0706787109375,1103.91369628906,10.2220869064331,37.1306991577148,29.3920421600342,5445
"2020-02-24",13.08,89.3994216918945,1068.43762207031,10.0898532867432,35.2277488708496,28.3114547729492,5480.5
"2020-02-25",12.82,85.9842987060547,1018.69232177734,10.214072227478,34.1602439880371,27.3721694946289,5441
"2020-02-26",12.55,83.7047119140625,1009.78381347656,10.2341079711914,33.966854095459,27.164363861084,5458
"2020-02-27",12.08,80.3664093017578,963.199462890625,10.149959564209,33.0695266723633,26.2084579467773,5391
"2020-02-28",12.1,79.6919250488281,996.891845703125,10.1379375457764,33.3712120056152,26.0089664459229,5294.5
"2020-03-02",12.49,82.4667282104492,1035.53833007812,10.0377607345581,34.3613662719727,26.7903156280518,5263
"2020-03-03",12.16,80.5883865356445,994.126953125,9.89350605010986,33.6497001647949,26.5326366424561,5284
"2020-03-04",12.33,84.1230697631836,1005.81011962891,9.89751148223877,34.678524017334,27.5467281341553,5300
"2020-03-05",11.74,82.9789886474609,979.054626464844,9.85343360900879,33.6806335449219,27.0978660583496,5243
"2020-03-06",10.52,81.3824157714844,955.103454589844,9.58095264434814,32.7291679382324,25.9757194519043,5077
"2020-03-09",7.26,68.8745193481445,888.79931640625,9.06804370880127,26.8965511322021,21.0133152008057,5059
"2020-03-10",8.01,72.5543212890625,880.306884765625,8.78754806518555,28.6370525360107,22.2684650421143,4972.75
"2020-03-11",6.85,70.8894500732422,890.236083984375,8.70740604400635,26.6954250335693,20.4979591369629,5101
"2020-03-12",5.45,65.1093597412109,812.942443847656,8.4229040145874,22.5182247161865,17.9294776916504,5000
"2020-03-13",6.58,71.2224273681641,810.028991699219,8.11836433410645,24.1504287719727,18.4282093048096,4987.25
"2020-03-16",5.25,59.5085258483887,823.931945800781,8.18648433685303,20.3445281982422,15.6602392196655,5017
"2020-03-17",5.4,60.3537864685059,758.073669433594,8.29467582702637,21.3733558654785,15.6602392196655,5093
"2020-03-18",4.31,47.0006523132324,792.7568359375,8.24659156799316,19.1841983795166,13.391001701355,5161
"2020-03-19",5.06,48.9984970092773,808.611938476562,8.08630847930908,19.1532554626465,14.1307897567749,5232
"2020-03-20",4.85,50.7060623168945,763.038391113281,7.69361257553101,19.6637992858887,14.4549674987793,5066
"2020-03-23",4.46,46.2920150756836,859.259216308594,6.52995347976685,22.2784194946289,15.119945526123,5018
"2020-03-24",5.43,56.8191299438477,899.7392578125,6.63574075698853,25.5041522979736,18.3866539001465,4989
"2020-03-25",5.8,59.1414108276367,862.123107910156,6.66619491577148,27.9408473968506,20.1904048919678,4895.75
"2020-03-26",5.81,65.2118072509766,852.213623046875,5.77020978927612,27.9487476348877,20.2984638214111,4910.25
"2020-03-27",5.19,58.7230682373047,891.851379394531,6.04429483413696,27.8144226074219,18.5778331756592,4925.5
"2020-03-30",5.22,61.4295463562012,896.8359375,5.42880582809448,29.0629100799561,19.8828525543213,4774.75
"2020-03-31",5.5,61.8649787902832,901.760864257812,5.42399787902832,29.4264011383057,20.2735233306885,4689
"2020-04-01",5.41,58.5352325439453,971.335205078125,4.92230987548828,29.616039276123,20.2569007873535,4661.25
"2020-04-02",5.81,64.9898147583008,970.135986328125,4.83255100250244,31.3860454559326,21.6367340087891,4646.75
"2020-04-03",5.76,64.1274948120117,990.073974609375,4.94314622879028,28.1858062744141,20.5478286743164,4674.25
"2020-04-06",6.14,68.6354598999023,1002.83734130859,4.9784083366394,29.4026870727539,20.8221340179443,4620.75
"2020-04-07",6.32,69.0879592895508,1049.63952636719,5.75899028778076,28.7784442901611,20.6143226623535,4649.75
"2020-04-08",6.81,73.4081192016602,1000.85552978516,5.90965604782104,29.315767288208,21.1047515869141,4641.25
"2020-04-09",6.72,71.982292175293,985.991271972656,6.13084840774536,29.031307220459,20.6974468231201,4797.25
"2020-04-13",6.71,72.4945602416992,955.291809082031,5.88721704483032,28.5966987609863,20.7057609558105,4735.25
"2020-04-14",6.68,72.2384262084961,938.425903320312,6.0843653678894,27.9408531188965,20.3150901794434,4783.75
"2020-04-15",6.32,70.4283905029297,997.020568847656,6.67741441726685,26.6133460998535,18.9851303100586,4648.25
"2020-04-16",6.14,68.2939605712891,990.936157226562,6.49148654937744,25.4833831787109,18.1622200012207,4578.25
"2020-04-17",6.45,74.4241027832031,998.863586425781,6.88257789611816,27.2691955566406,19.4755554199219,4564.25
"2020-04-20",6.27,71.3504791259766,1040.49328613281,6.6133017539978,26.0760192871094,18.5778331756592,4556.75
"2020-04-21",6.05,69.7026824951172,1071.80700683594,6.56361389160156,25.7046318054199,17.9876613616943,4584
"2020-04-22",6.34,72.0932769775391,1092.8251953125,6.78320217132568,27.1585693359375,19.3924312591553,4601
"2020-04-23",6.31,74.1082153320312,1086.0771484375,6.70145797729492,27.3482131958008,19.4339923858643,4653
"2020-04-24",5.66,74.2874908447266,1090.04040527344,6.64055013656616,26.9847278594971,19.4423065185547,4678.75
"2020-04-27",6,76.5927047729492,1115.40881347656,6.44660663604736,27.7828159332275,20.2070274353027,4688.75
"2020-04-28",6.56,76.7634582519531,1124.70385742188,5.95934438705444,28.2016105651855,20.082347869873,4698.25
"2020-04-29",7.14,80.7847671508789,1071.22241210938,5.87599658966064,29.6318378448486,21.137996673584,4666
"2020-04-30",6.91,78.5478515625,1073.19445800781,6.23984050750732,27.7749118804932,19.7831039428711,4780.75
"2020-05-01",6.57,76.362190246582,1065.26684570312,6.198166847229,26.4158020019531,18.9768238067627,4862.25
"2020-05-04",6.54,78.0697402954102,1056.03149414062,5.8327202796936,26.5185260772705,19.325927734375,4906.25
"2020-05-05",6.73,79.307731628418,1084.40234375,5.92568445205688,27.6642894744873,19.841287612915,4851.5
"2020-05-06",6.33,76.8829879760742,1080.14111328125,6.28311729431152,27.0321388244629,19.6002349853516,4887
"2020-05-07",6.33,79.0942687988281,1071.07666015625,6.2045783996582,27.5773696899414,19.9992256164551,4905.5
"2020-05-08",6.86,81.5104827880859,1009.5888671875,6.26067686080933,28.7784442901611,20.5113697052002,4874.5
"2020-05-11",6.56,79.7175369262695,1015.53930664062,6.34081983566284,27.506254196167,20.0589714050293,4840
"2020-05-12",6.46,77.7794570922852,1006.11773681641,6.81365633010864,27.2612915039062,19.6833972930908,4728.75
"2020-05-13",6.12,75.7303695678711,1046.283203125,6.66298913955688,26.30517578125,18.9749336242676,4722.5
"2020-05-14",6.04,76.8829879760742,1041.32446289062,6.14367055892944,26.6528568267822,18.8981132507324,4788
"2020-05-15",6.1,76.1231307983398,1046.283203125,6.9547061920166,26.0997257232666,18.6249713897705,4866.5
"2020-05-18",6.84,80.1774826049805,1010.59045410156,6.81686115264893,28.2016105651855,20.0675106048584,4805.5
"2020-05-19",6.72,77.6391906738281,991.747436523438,7.03164148330688,27.9329452514648,19.5553665161133,4950
"2020-05-20",6.99,80.5673217773438,991.747436523438,6.91944265365601,28.8337593078613,20.1614036560059,4993.5
"2020-05-21",7.18,79.7356643676758,1016.03509521484,6.81525897979736,28.4781761169434,19.9565448760986,5024
"2020-05-22",7.06,78.2109451293945,1017.52270507812,6.69825172424316,28.4623718261719,19.6151142120361,5064
"2020-05-26",7.61,80.8272247314453,999.671447753906,6.46744346618652,28.8574638366699,19.8541164398193,5017
"2020-05-27",7.84,81.3470077514648,1002.64666748047,6.55079078674316,29.4421939849854,20.4260120391846,4952.5
"2020-05-28",7.62,78.7220764160156,1017.5029296875,6.49469137191772,29.5844287872314,19.8541164398193,5006
"2020-05-29",7.63,79.4411163330078,1024.45495605469,6.92425203323364,29.6950607299805,19.75168800354,4983.25
"2020-06-01",7.81,80.3854064941406,1056.20056152344,6.84891843795776,30.5484600067139,20.3491878509521,5027
"2020-06-02",8.38,82.0313949584961,1068.60705566406,7.00279092788696,31.0383720397949,21.2966575622559,5087
"2020-06-03",8.77,84.1885299682617,1138.583984375,6.76877689361572,32.2710494995117,22.107551574707,5145
"2020-06-04",8.72,83.4088363647461,1164.2998046875,6.64535856246948,32.1999320983887,21.9283046722412,5087.5
"2020-06-05",9.29,87.3332290649414,1162.31665039062,6.73030805587769,34.0410537719727,23.652515411377,5041
"2020-06-08",9.72,89.4383850097656,1108.76245117188,6.90501737594604,34.9181671142578,24.2244091033936,4982.25
"2020-06-09",9.29,87.9570159912109,1039.16247558594,7.1133861541748,33.8435134887695,23.3366947174072,4999
"2020-06-10",8.89,84.5350494384766,1032.39868164062,7.10857820510864,33.1797676086426,22.517261505127,5138
"2020-06-11",8.09,77.422607421875,1036.36547851562,6.70786905288696,30.319299697876,20.5455074310303,5122
"2020-06-12",8.48,80.0388793945312,1066.11779785156,6.90501737594604,31.2833213806152,21.125940322876,5087.5
"2020-06-15",8.38,79.0339508056641,1041.55261230469,7.19352865219116,31.3228359222412,20.7930469512939,5001.75
"2020-06-16",8.54,81.4596176147461,1056.20056152344,7.31374073028564,31.7969455718994,20.9552211761475,4966.25
"2020-06-17",8.51,79.3025054931641,1051.72766113281,7.24962711334229,31.5835952758789,20.2296905517578,5006
"2020-06-18",8.43,79.649040222168,1026.44848632812,7.63751316070557,31.4966716766357,20.2211494445801,5019
"2020-06-19",8.41,78.51416015625,1041.32446289062,7.79459142684937,31.1173858642578,20.2040824890137,4999.25
"2020-06-22",8.33,79.345817565918,1011.572265625,7.40189695358276,31.5914936065674,20.3747940063477,5111
"2020-06-23",8.75,79.2158660888672,1011.572265625,7.33778285980225,32.0577087402344,20.6308670043945,5114
"2020-06-24",8.22,75.9238739013672,999.22509765625,6.87776899337769,30.8724308013916,19.75168800354,4930.25
"2020-06-25",8.4,77.2839889526367,1013.55578613281,6.96271944046021,31.572883605957,20.0589714050293,4860.75
"2020-06-26",8.03,74.9016036987305,1013.55578613281,6.95630836486816,31.2343444824219,19.4273319244385,4848.25
"2020-06-29",8.28,75.9498519897461,994.593688964844,7.15340948104858,31.3552532196045,20.0419044494629,4816.25
"2020-06-30",8.27,77.3013076782227,981.8203125,6.99199104309082,31.0005950927734,19.9053287506104,4904.75
"2020-07-01",8.45,75.9065475463867,981.8203125,6.9716010093689,30.9199886322021,19.8114376068115,4817
"2020-07-02",8.48,76.5043106079102,1090.9111328125,7.04976224899292,31.4116744995117,19.9821529388428,4841.5
"2020-07-06",8.67,76.7295455932617,981.8203125,6.90873289108276,31.9033641815186,20.1784763336182,4814.25
"2020-07-07",8.46,74.7716598510742,971.416809082031,7.05146169662476,31.0650806427002,19.6492595672607,4858.5
"2020-07-08",8.76,74.8063354492188,936.200256347656,6.68444538116455,31.3310661315918,19.7687587738037,4846.25
"2020-07-09",8.53,71.6789245605469,948.100891113281,6.79658937454224,29.9688510894775,18.8212909698486,0
"2020-07-10",8.7,73.836051940918,962.729248046875,6.60118770599365,30.4444198608398,19.1712551116943,0
"2020-07-13",8.52,73.9833374023438,983.803771972656,6.68274641036987,30.436351776123,19.1712551116943,0
"2020-07-14",8.86,76.538948059082,986.778869628906,6.61477994918823,31.4681015014648,19.871187210083,0
"2020-07-15",8.99,77.0067749023438,980.828430175781,6.69973802566528,31.6857280731201,20.323579788208,0
"2020-07-16",8.83,76.5476226806641,976.861450195312,6.82717418670654,31.3552532196045,20.2467613220215,0
"2020-07-17",8.78,75.5340423583984,970.910949707031,6.64026737213135,31.0167102813721,19.8455753326416,0
"2020-07-20",8.82,73.8706970214844,984.795349121094,6.77450037002563,30.4524745941162,19.5809726715088,0
"2020-07-21",9.18,79.1725692749023,965.952392578125,6.68614387512207,31.177921295166,20.5625820159912,0
"2020-07-22",9.3,78.8693466186523,966.944213867188,6.57569980621338,30.541145324707,20.0162982940674,0
"2020-07-23",8.96,78.8433532714844,957.02685546875,6.39898824691772,30.541145324707,19.819974899292,0
"2020-07-24",9,78.0809936523438,950.084655761719,6.47714900970459,30.8313140869141,19.572437286377,0
"2020-07-27",9.3,78.8693466186523,948.100891113281,6.61308097839355,31.0247745513916,19.75168800354,0
"2020-07-28",9.14,77.1973571777344,947.109375,6.7846941947937,30.6298046112061,19.4785461425781,0
"2020-07-29",9.27,78.0290145874023,917.952270507812,6.71672964096069,30.8958034515381,19.819974899292,0
"2020-07-30",9.08,74.7370147705078,914.382019042969,6.80848264694214,30.8716297149658,19.1541843414307,0
"2020-07-31",8.67,72.718505859375,951.512573242188,6.68954181671143,30.3557605743408,18.8127593994141,0
"2020-08-03",8.39,73.4721984863281,986.768920898438,6.57399988174438,31.0086479187012,18.8554363250732,0
"2020-08-04",8.42,74.9275894165039,971.912780761719,6.73541927337646,31.7179737091064,20.2638320922852,0
"2020-08-05",8.93,75.5426864624023,965.96240234375,6.51622915267944,32.0565147399902,20.4430866241455,0
"2020-08-06",8.89,75.7766036987305,962.977111816406,6.43976783752441,31.6857280731201,19.8541164398193,0
"2020-08-07",8.62,75.196174621582,991.737487792969,6.27834844589233,31.387487411499,19.6151142120361,0
"2020-08-10",8.83,77.7344589233398,996.378784179688,6.08464574813843,31.6051273345947,20.0589714050293,0
"2020-08-11",8.78,77.6391906738281,977.310974121094,5.99968910217285,32.0162124633789,20.323579788208,0
"2020-08-12",8.79,78.5921325683594,952.893127441406,5.97759914398193,32.6207427978516,20.7076892852783,0
"2020-08-13",8.69,77.8124313354492,942.967163085938,5.76690578460693,32.2338485717773,20.2796154022217,0
"2020-08-14",8.61,78.2715835571289,938.004333496094,5.59019470214844,31.8308200836182,19.8818035125732,0
"2020-08-17",8.45,78.6354370117188,932.048706054688,5.68704557418823,31.6454238891602,19.6742496490479,0
"2020-08-18",8.66,77.0096588134766,929.070922851562,5.87565088272095,31.4036178588867,19.3369789123535,0
"2020-08-19",8.52,75.919921875,911.16455078125,5.99629068374634,31.5083980560303,19.2332000732422,0
"2020-08-20",8.38,74.5314254760742,896.315185546875,5.77710056304932,31.2585163116455,18.9910545349121,0
"2020-08-21",8.25,74.7686920166016,911.720275878906,5.67175340652466,30.9038600921631,18.5586528778076,0
"2020-08-24",8.45,76.6317672729492,890.508544921875,5.77879953384399,31.9759101867676,18.9478187561035,0
"2020-08-25",8.49,75.6914443969727,873.981811523438,6.05236196517944,31.7824592590332,18.697021484375,0
"2020-08-26",8.12,74.5050582885742,876.661804199219,6.11523151397705,31.7905139923096,18.4894733428955,0
"2020-08-27",8.18,74.6193084716797,880.106079101562,5.99289178848267,31.7663307189941,18.2819175720215,0
"2020-08-28",8.5,75.2520370483398,871.579650878906,5.9368200302124,32.2096633911133,18.4894733428955,0
"2020-08-31",8.17,73.7580718994141,853.623657226562,5.81278276443481,31.8953151702881,18.1003112792969,0
"2020-09-01",8.68,73.0110931396484,845.24609375,5.73971891403198,31.6293087005615,17.9619426727295,0
"2020-09-02",8.7,73.1077499389648,843.70751953125,5.79409217834473,31.6051273345947,17.7889823913574,0
"2020-09-03",8.8,72.3080520629883,830.813781738281,5.6853461265564,31.460033416748,17.8235759735107,0
"2020-09-04",8.81,72.0004501342773,830.813781738281,5.62077856063843,31.5406513214111,17.7630386352539,0
"2020-09-08",8.4,69.3992080688477,826.128662109375,5.89094352722168,30.6378707885742,17.4257678985596,0
"2020-09-09",8.66,70.3307266235352,821.632263183594,5.77030372619629,31.0892601013184,17.5727806091309,0
"2020-09-10",8.34,68.6785888671875,821.632263183594,5.82637548446655,30.6056251525879,17.2182102203369,0
"2020-09-11",8.28,68.2743301391602,777.213500976562,5.84676551818848,31.0247745513916,17.3479347229004,0
"2020-09-14",8.28,67.9228210449219,768.270141601562,5.86375713348389,30.5814437866211,17.1576747894287,0
"2020-09-15",8.27,67.0967330932617,758.919860839844,5.62587642669678,30.541145324707,17.0020122528076,0
"2020-09-16",8.42,69.0388870239258,778.196166992188,5.6105842590332,30.6136913299561,17.2614498138428,0
"2020-09-17",8.58,69.2410202026367,772.240539550781,5.46445798873901,30.2106685638428,16.9155292510986,0
"2020-09-18",8.21,68.7313079833984,770.751586914062,5.4474663734436,29.5174598693848,16.327465057373,0
"2020-09-21",7.89,67.0527877807617,770.25537109375,5.47805023193359,28.3809375762939,15.8431758880615,0
"2020-09-22",7.84,66.3761215209961,765.788696289062,5.637770652771,28.0343322753906,15.9815406799316,0
"2020-09-23",7.46,63.2299957275391,755.366394042969,5.3811993598938,27.3417205810547,15.5404930114746,0
"2020-09-24",7.63,63.0981750488281,755.366394042969,5.42877531051636,27.5148696899414,15.5059070587158,0
"2020-09-25",7.46,63.1245269775391,799.040588378906,5.48824501037598,26.9624347686768,15.445369720459,0
"2020-09-28",7.2,64.9700317382812,762.314575195312,5.43217372894287,27.8611831665039,15.7221059799194,0
"2020-09-29",6.99,63.1860618591309,762.344360351562,5.3234281539917,27.4818935394287,15.2810554504395,0
"2020-09-30",7.12,63.2739448547363,715.662536621094,5.48144960403442,28.2816963195801,15.0994443893433,0
"2020-10-01",7.07,61.8854331970215,713.677368164062,5.56300830841064,27.6880302429199,14.5546207427979,0
"2020-10-02",6.84,62.5620994567871,717.647827148438,5.54091882705688,27.4818935394287,14.5719175338745,0
"2020-10-05",7.21,63.889087677002,708.724182128906,5.36420774459839,28.3311710357666,14.8659524917603,0
"2020-10-06",7.17,63.5375709533691,714.669982910156,5.19259357452393,28.2569618225098,14.6411018371582,0
"2020-10-07",7.11,64.8381958007812,748.418151855469,5.2741527557373,28.5043258666992,14.7275810241699,0
"2020-10-08",7.38,66.1036911010742,748.418151855469,5.14501762390137,28.8011512756348,15.1253900527954,0
"2020-10-09",7.25,65.0315551757812,724.595886230469,5.00398826599121,29.0650119781494,15.0129661560059,0
"2020-10-12",7.3,65.479736328125,724.595886230469,4.88844680786133,28.8094062805176,14.9091911315918,0
"2020-10-13",7.23,64.504264831543,724.595886230469,4.99719190597534,28.1909961700439,14.4249029159546,0
"2020-10-14",7.15,64.1087799072266,724.595886230469,4.81708192825317,27.9436340332031,14.3470697402954,0
"2020-10-15",7.01,64.6009368896484,724.595886230469,4.86126041412354,27.4489135742188,14.2173471450806,0
"2020-10-16",6.86,64.0560607910156,724.595886230469,4.68285036087036,27.2097930908203,14.053035736084,0
"2020-10-19",6.96,62.6412010192871,709.706970214844,4.68794679641724,26.9129600524902,13.8627805709839,0
"2020-10-20",7.23,62.9927215576172,699.314392089844,4.86126041412354,27.4406681060791,13.9665555953979,0
"2020-10-21",7.19,62.2808952331543,722.600769042969,5.10084009170532,26.9789257049561,13.6898202896118,0
"2020-10-22",7.45,64.504264831543,706.282470703125,5.12462759017944,27.0613784790039,13.9233160018921,0
"2020-10-23",7.32,63.7748641967773,701.756225585938,5.30303859710693,27.1026039123535,13.8800754547119,0
"2020-10-26",7.19,62.3424072265625,683.92919921875,5.36080980300903,26.3110446929932,13.663875579834,0
"2020-10-27",6.98,61.0857162475586,672.256225585938,5.26905584335327,25.3133563995361,13.3006582260132,0
"2020-10-28",6.47,58.7744522094727,672.256225585938,5.2180814743042,24.0435619354248,12.8855533599854,0
"2020-10-29",6.69,60.4617614746094,693.666564941406,5.20958518981934,24.5300388336182,13.1968822479248,0
"2020-10-30",6.63,61.0769157409668,706.729248046875,5.02777671813965,25.0082778930664,13.3871393203735,0
"2020-11-02",6.72,63.4057579040527,702.411376953125,5.09914064407349,26.1791229248047,13.9233160018921,0
"2020-11-03",6.88,63.0454406738281,701.756225585938,5.03457307815552,26.690336227417,13.9925012588501,0
"2020-11-04",6.97,63.0718040466309,670.995483398438,4.97340440750122,26.6655979156494,13.9492597579956,0
"2020-11-05",7.19,63.3969497680664,753.381164550781,4.81368398666382,26.7480545043945,13.9624900817871,0
"2020-11-06",7.37,62.5269584655762,738.988525390625,4.81028604507446,26.7727928161621,13.7949066162109,0
"2020-11-09",8.19,69.7771072387695,739.853088378906,4.94791650772095,30.8625030517578,15.9470529556274,0
"2020-11-10",8.79,73.0023040771484,730.402404785156,4.79329442977905,32.2147445678711,16.846715927124,0
"2020-11-11",8.78,72.4662170410156,740.349914550781,4.63867139816284,31.4149475097656,16.6526737213135,0
"2020-11-12",8.28,70.8931579589844,773.958923339844,4.47895193099976,30.8542537689209,16.1234588623047,0
"2020-11-13",8.53,72.967155456543,757.243835449219,4.4398717880249,31.9921226501465,16.5821113586426,0
"2020-11-16",8.84,78.178466796875,744.275268554688,4.53672361373901,33.5669860839844,17.4288558959961,0
"2020-11-17",9.12,77.6166687011719,741.34375,4.81878137588501,34.1111831665039,17.6846446990967,0
"2020-11-18",9.07,75.1554870605469,789.282653808594,4.91563272476196,33.4845390319824,17.2524509429932,0
"2020-11-19",9.2,76.4485015869141,837.728271484375,5.01248455047607,33.9792633056641,17.2259922027588,0
"2020-11-20",9.07,76.5019989013672,805.93798828125,4.91393423080444,34.0699653625488,17.1907119750977,0
"2020-11-23",9.35,81.1746978759766,839.725769042969,4.9037389755249,35.7685165405273,18.0021743774414,0
"2020-11-24",10,85.2677688598633,800.96923828125,5.79748964309692,37.5247840881348,19.2811164855957,0
"2020-11-25",10.03,82.1645202636719,765.193969726562,6.49583959579468,36.8981323242188,18.8842010498047,0
"2020-11-27",9.94,81.4243698120117,770.162719726562,6.52132749557495,37.2197074890137,18.6107730865479,0
"2020-11-30",9.57,77.7415161132812,795.006713867188,6.24946355819702,34.7460823059082,17.2524509429932,0
"2020-12-01",10.1,77.9822769165039,790.236633300781,6.16960382461548,35.809741973877,17.8522338867188,0
"2020-12-02",10.19,80.1402893066406,813.888122558594,6.72182655334473,36.1313095092773,18.5843124389648,0
"2020-12-03",10.55,80.0778732299805,814.871887207031,6.66405534744263,36.1560440063477,18.8401031494141,0
"2020-12-04",10.92,83.1810989379883,834.747131347656,6.74391555786133,37.8051223754883,19.6427459716797,0
"2020-12-07",10.77,80.9339370727539,848.192749023438,6.58079719543457,36.6590156555176,19.122350692749,0
"2020-12-08",10.63,81.6294860839844,872.519897460938,6.56210613250732,36.790943145752,19.2193737030029,0
"2020-12-09",10.56,80.6485748291016,874.507385253906,7.07694816589355,36.8733978271484,19.3163928985596,0
"2020-12-10",11.26,83.2435302734375,845.688354492188,7.52042531967163,37.6402130126953,19.7662296295166,0
"2020-12-11",11.13,82.4409561157227,845.688354492188,7.42527294158936,37.2444381713867,19.431058883667,0
"2020-12-14",10.9,79.7568359375,865.563537597656,7.16700315475464,36.3786659240723,18.8401031494141,0
"2020-12-15",11.14,79.6944122314453,858.875610351562,7.20948171615601,37.0218124389648,19.3516788482666,0
"2020-12-16",11.29,79.0880355834961,843.909484863281,6.84586381912231,36.4116516113281,19.2546558380127,0
"2020-12-17",11.37,78.8383560180664,831.596862792969,6.98349571228027,36.469367980957,19.3163928985596,0
"2020-12-18",11.29,77.7504348754883,836.684814453125,7.00898218154907,35.9251747131348,19.1752700805664,0
"2020-12-21",10.76,76.7695236206055,832.769470214844,6.90873289108276,35.0758972167969,18.2403221130371,0
"2020-12-22",10.83,75.2268218994141,830.563354492188,7.27404928207397,34.7873115539551,18.0639133453369,0
"2020-12-23",10.94,76.4128341674805,831.775817871094,7.20438432693481,35.8344688415527,18.7077941894531,0
"2020-12-24",10.97,76.0918045043945,817.863037109375,7.30803251266479,35.8344688415527,18.5754928588867,0
"2020-12-28",10.99,75.708366394043,823.825744628906,7.52552270889282,35.6365852355957,18.5137481689453,0
"2020-12-29",11.05,75.4497451782227,816.869384765625,7.60368394851685,35.7190399169922,18.5843124389648,0
"2020-12-30",11.21,76.0918045043945,823.328796386719,7.45925617218018,35.8517990112305,18.5490322113037,0
"2020-12-31",11.23,75.3070678710938,875.501220703125,7.32332420349121,35.2132377624512,18.0991973876953,0
